"","Problem.Hierarchy","X.1","Correct.Step.Duration..sec.","Error.Step.Duration..sec.","Incorrects","Hints","Corrects","Opportunity.SubSkills.","Opportunity.KTracedSkills.","Opportunity.Rules.","Correct.First.Attempt","count_subskill","count_tracedskill","count_rules","Step.Duration..sec.","PH"
"2411","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,2,2,14,1,1,1,1,0,25
"2412","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,15,1,1,1,1,0,25
"2413","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,16,1,0,0,1,0,25
"2414","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,17,1,0,0,1,0,25
"2415","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,18,1,0,0,1,0,25
"2416","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,19,1,0,0,1,0,25
"2417","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,20,1,0,0,1,0,25
"2418","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,21,1,0,0,1,0,25
"2419","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,1,1,1,1,1,0,25
"2420","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,2,2,2,1,1,1,1,0,25
"2421","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,5,1,1,1,1,1,0,1,1,1,0,25
"2422","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,1,1,1,1,1,0,25
"2423","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,2,2,2,1,1,1,1,0,25
"2424","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,2,1,1,1,1,0,25
"2425","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,72,1,0,0,1,0,25
"2426","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,73,1,0,0,1,0,25
"2427","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,74,1,0,0,1,0,25
"2428","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,75,1,0,0,1,0,25
"2429","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,76,1,0,0,1,0,25
"2430","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,77,1,0,0,1,0,25
"2431","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,5,5,30,1,1,1,1,0,25
"2432","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,6,6,31,1,1,1,1,0,25
"2433","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,3,3,32,1,1,1,1,0,25
"2434","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,5,5,33,1,1,1,1,0,25
"2435","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,6,6,34,1,1,1,1,0,25
"2436","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,3,3,35,1,1,1,1,0,25
"2437","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,36,1,0,0,1,0,25
"2438","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,37,1,0,0,1,0,25
"2439","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,38,1,0,0,1,0,25
"2440","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,39,1,0,0,1,0,25
"2441","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,40,1,0,0,1,0,25
"2442","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,41,1,0,0,1,0,25
"2443","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,3,3,5,1,1,1,1,0,25
"2444","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,4,4,6,1,1,1,1,0,25
"2445","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,2,2,3,1,1,1,1,0,25
"2446","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,5,5,5,1,1,1,1,0,25
"2447","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,6,6,6,1,1,1,1,0,25
"2448","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,3,3,4,1,1,1,1,0,25
"2456","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,90,1,0,0,1,0,25
"2457","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,91,1,0,0,1,0,25
"2458","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,92,1,0,0,1,0,25
"2459","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,93,1,0,0,1,0,25
"2460","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,94,1,0,0,1,0,25
"2461","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,95,1,0,0,1,0,25
"2462","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,56,1,0,0,1,0,25
"2463","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,57,1,0,0,1,0,25
"2464","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,58,1,0,0,1,0,25
"2465","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,59,1,0,0,1,0,25
"2466","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,60,1,0,0,1,0,25
"2467","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,61,1,0,0,1,0,25
"2468","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,1,1,1,1,1,0,25
"2469","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,2,2,2,1,1,1,1,0,25
"2470","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,3,1,1,1,1,0,25
"2471","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,4,1,1,1,1,0,25
"2472","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,2,2,5,1,1,1,1,0,25
"2473","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,6,1,1,1,1,0,25
"2479","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,1,1,1,1,1,0,25
"2480","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,2,2,2,1,1,1,1,0,25
"2481","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,1,1,1,1,1,0,25
"2482","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,1,1,1,1,1,0,25
"2483","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,2,2,2,1,1,1,1,0,25
"2484","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,1,1,2,1,1,1,1,0,25
"2485","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,13,1,0,0,1,0,25
"2486","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,14,1,0,0,1,0,25
"2487","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,15,1,0,0,1,0,25
"2488","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,16,1,0,0,1,0,25
"2489","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,17,1,0,0,1,0,25
"2490","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,18,1,0,0,1,0,25
"2491","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,5,5,1,1,1,1,1,0,25
"2492","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,6,6,1,1,1,1,1,0,25
"2493","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,3,3,25,1,1,1,1,0,25
"2494","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,5,5,1,1,1,1,1,0,25
"2495","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,6,6,2,1,1,1,1,0,25
"2496","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,3,3,26,1,1,1,1,0,25
"2497","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,27,1,0,0,1,0,25
"2498","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,28,1,0,0,1,0,25
"2499","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,29,1,0,0,1,0,25
"2500","Unit INTRO-PYTHAG-THEOREM"," Section INTRO-PYTHAG-THEOREM-1",0,0,0,0,1,0,0,30,1,0,0,1,0,25
"2501","Unit linear-inequalities"," Section linear-inequalities-1",0,277.998,4,0,1,1,1,1,0,1,1,1,277.998,26
"2502","Unit linear-inequalities"," Section linear-inequalities-1",0,173.355,3,1,1,1,1,1,0,1,1,1,173.355,26
"2504","Unit linear-inequalities"," Section linear-inequalities-1",0,150.52,4,2,1,1,1,1,0,1,1,1,150.52,26
"2505","Unit linear-inequalities"," Section linear-inequalities-1",0,131.705,4,1,1,1,1,1,0,1,1,1,131.705,26
"2506","Unit linear-inequalities"," Section linear-inequalities-4",0,99.872,10,2,2,0,0,0,0,0,0,0,99.872,26
"2507","Unit linear-inequalities"," Section linear-inequalities-1",0,94.075,1,2,1,1,1,1,0,1,1,1,94.075,26
"2508","Unit linear-inequalities"," Section linear-inequalities-1",72.9,0,2,0,1,1,1,1,1,1,1,1,72.9,26
"2509","Unit linear-inequalities"," Section linear-inequalities-4",0,68.662,9,0,2,202,0,44,0,3,0,1,68.662,26
"2510","Unit linear-inequalities"," Section linear-inequalities-1",0,56.445,2,0,1,1,1,1,0,1,1,1,56.445,26
"2512","Unit linear-inequalities"," Section linear-inequalities-1",49.53,0,1,0,1,1,1,1,1,1,1,1,49.53,26
"2513","Unit linear-inequalities"," Section linear-inequalities-1",0,49.53,1,0,1,1,1,1,0,1,1,1,49.53,26
"2514","Unit linear-inequalities"," Section linear-inequalities-1",49.53,0,1,0,1,1,1,1,1,1,1,1,49.53,26
"2515","Unit linear-inequalities"," Section linear-inequalities-1",49.53,0,1,0,1,2,2,3,1,1,1,1,49.53,26
"2516","Unit linear-inequalities"," Section linear-inequalities-1",0,48.6,1,0,1,1,1,1,0,1,1,1,48.6,26
"2517","Unit linear-inequalities"," Section linear-inequalities-1",46.333,0,0,0,1,1,1,1,1,1,1,1,46.333,26
"2518","Unit linear-inequalities"," Section linear-inequalities-1",46.333,0,0,0,1,1,1,1,1,1,1,1,46.333,26
"2519","Unit linear-inequalities"," Section linear-inequalities-1",46.333,0,0,0,1,1,1,1,1,1,1,1,46.333,26
"2520","Unit linear-inequalities"," Section linear-inequalities-1",46.333,0,0,0,1,1,1,1,1,1,1,1,46.333,26
"2521","Unit linear-inequalities"," Section linear-inequalities-1",46.333,0,0,0,1,1,1,1,1,1,1,1,46.333,26
"2522","Unit linear-inequalities"," Section linear-inequalities-1",46.333,0,0,0,1,2,2,2,1,1,1,1,46.333,26
"2523","Unit linear-inequalities"," Section linear-inequalities-1",37.63,0,1,0,1,1,1,1,1,1,1,1,37.63,26
"2524","Unit linear-inequalities"," Section linear-inequalities-4",37.452,0,3,0,3,3,0,1,1,1,0,1,37.452,26
"2525","Unit linear-inequalities"," Section linear-inequalities-2",30,0,2,2,1,2,2,2,1,1,1,1,30,26
"2526","Unit linear-inequalities"," Section linear-inequalities-2",0,25,1,2,1,3,3,3,0,1,1,1,25,26
"2527","Unit linear-inequalities"," Section linear-inequalities-1",24.765,0,0,0,1,1,1,1,1,1,1,1,24.765,26
"2528","Unit linear-inequalities"," Section linear-inequalities-1",24.765,0,0,0,1,1,1,2,1,1,1,1,24.765,26
"2529","Unit linear-inequalities"," Section linear-inequalities-1",24.3,0,0,0,1,1,1,1,1,1,1,1,24.3,26
"2530","Unit linear-inequalities"," Section linear-inequalities-1",24.3,0,0,0,1,1,1,1,1,1,1,1,24.3,26
"2531","Unit linear-inequalities"," Section linear-inequalities-1",24.3,0,0,0,1,1,1,1,1,1,1,1,24.3,26
"2532","Unit linear-inequalities"," Section linear-inequalities-1",24.3,0,0,0,1,1,1,1,1,1,1,1,24.3,26
"2533","Unit linear-inequalities"," Section linear-inequalities-1",24.3,0,0,0,1,1,1,2,1,1,1,1,24.3,26
"2534","Unit linear-inequalities"," Section linear-inequalities-1",19.167,0,0,0,1,1,1,1,1,1,1,1,19.167,26
"2535","Unit linear-inequalities"," Section linear-inequalities-1",19.167,0,0,0,1,1,1,1,1,1,1,1,19.167,26
"2536","Unit linear-inequalities"," Section linear-inequalities-1",19.167,0,0,0,1,2,2,1,1,2,2,1,19.167,26
"2537","Unit linear-inequalities"," Section linear-inequalities-1",19.167,0,0,0,1,1,1,1,1,1,1,1,19.167,26
"2538","Unit linear-inequalities"," Section linear-inequalities-1",19.167,0,0,0,1,1,1,2,1,1,1,1,19.167,26
"2539","Unit linear-inequalities"," Section linear-inequalities-1",19.167,0,0,0,1,2,2,3,1,1,1,1,19.167,26
"2540","Unit linear-inequalities"," Section linear-inequalities-1",18.815,0,0,0,1,1,1,1,1,1,1,1,18.815,26
"2541","Unit linear-inequalities"," Section linear-inequalities-1",18.815,0,0,0,1,2,2,2,1,1,1,1,18.815,26
"2542","Unit linear-inequalities"," Section linear-inequalities-4",18.726,0,2,0,1,0,0,1,1,0,0,1,18.726,26
"2543","Unit linear-inequalities"," Section linear-inequalities-4",18.726,0,2,0,1,1,0,0,1,1,0,0,18.726,26
"2544","Unit linear-inequalities"," Section linear-inequalities-4",18.726,0,0,0,3,345,0,111,1,3,0,1,18.726,26
"2545","Unit linear-inequalities"," Section linear-inequalities-4",0,18.726,0,1,1,1,1,1,0,1,1,1,18.726,26
"2546","Unit linear-inequalities"," Section linear-inequalities-4",12.484,0,1,0,1,0,0,2,1,0,0,1,12.484,26
"2547","Unit linear-inequalities"," Section linear-inequalities-4",12.484,0,0,0,2,0,0,0,1,0,0,0,12.484,26
"2548","Unit linear-inequalities"," Section linear-inequalities-2",0,10,1,0,1,1,1,1,0,1,1,1,10,26
"2549","Unit linear-inequalities"," Section linear-inequalities-4",6.242,0,0,0,1,0,0,7,1,0,0,1,6.242,26
"2550","Unit linear-inequalities"," Section linear-inequalities-4",6.242,0,0,0,1,40,1,15,1,1,1,1,6.242,26
"2551","Unit linear-inequalities"," Section linear-inequalities-4",6.242,0,0,0,1,1,0,15,1,1,0,1,6.242,26
"2552","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,16,16,1,1,1,1,1,5,26
"2553","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,32,32,1,1,1,1,1,5,26
"2554","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,17,17,2,1,1,1,1,5,26
"2555","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,33,33,2,1,1,1,1,5,26
"2556","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,32,32,1,1,1,1,1,5,26
"2557","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,0,0,1,1,0,0,1,5,26
"2558","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,0,0,1,1,0,0,1,5,26
"2559","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,0,0,1,1,0,0,1,5,26
"2560","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,0,0,2,1,0,0,1,5,26
"2561","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,0,0,2,1,0,0,1,5,26
"2562","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,8,8,1,1,1,1,1,5,26
"2563","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,11,11,2,1,1,1,1,5,26
"2564","Unit linear-inequalities"," Section linear-inequalities-2",5,0,0,0,1,31,31,3,1,1,1,1,5,26
"2565","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,1,1,1,1,1,1,1,0,26
"2566","Unit linear-inequalities"," Section linear-inequalities-1",0,0,2,0,1,1,1,1,0,1,1,1,0,26
"2567","Unit linear-inequalities"," Section linear-inequalities-1",0,0,1,0,1,1,1,1,1,1,1,1,0,26
"2568","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,1,1,1,1,1,1,1,0,26
"2569","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,1,1,1,1,1,1,1,0,26
"2570","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,1,1,2,1,1,1,1,0,26
"2571","Unit linear-inequalities"," Section linear-inequalities-1",0,0,1,0,1,1,1,3,1,1,1,1,0,26
"2572","Unit linear-inequalities"," Section linear-inequalities-1",0,0,1,0,1,1,1,2,0,1,1,1,0,26
"2573","Unit linear-inequalities"," Section linear-inequalities-1",0,0,1,0,1,2,2,2,0,1,1,1,0,26
"2574","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,3,3,2,1,2,2,1,0,26
"2575","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,1,1,1,1,1,1,1,0,26
"2576","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,2,2,4,1,1,1,1,0,26
"2577","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,3,3,5,1,1,1,1,0,26
"2578","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,2,2,2,1,1,1,1,0,26
"2579","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,2,2,3,1,1,1,1,0,26
"2580","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,3,3,3,1,1,1,1,0,26
"2581","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,3,3,3,1,1,1,1,0,26
"2582","Unit linear-inequalities"," Section linear-inequalities-1",0,0,1,0,1,1,1,1,0,1,1,1,0,26
"2583","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,2,2,6,1,1,1,1,0,26
"2584","Unit linear-inequalities"," Section linear-inequalities-1",0,0,1,0,1,4,4,7,0,1,1,1,0,26
"2585","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,3,3,3,1,1,1,1,0,26
"2586","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,3,3,4,1,1,1,1,0,26
"2587","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,4,4,4,1,1,1,1,0,26
"2588","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,4,4,4,1,1,1,1,0,26
"2589","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,3,3,8,1,1,1,1,0,26
"2590","Unit linear-inequalities"," Section linear-inequalities-1",0,0,1,0,1,2,2,2,1,1,1,1,0,26
"2591","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,1,1,9,1,1,1,1,0,26
"2592","Unit linear-inequalities"," Section linear-inequalities-1",0,0,2,1,1,1,1,1,0,1,1,1,0,26
"2593","Unit linear-inequalities"," Section linear-inequalities-1",0,0,1,0,1,2,2,5,1,1,1,1,0,26
"2594","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,5,5,5,1,1,1,1,0,26
"2595","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,5,5,5,1,1,1,1,0,26
"2596","Unit linear-inequalities"," Section linear-inequalities-1",0,0,1,0,1,2,2,2,0,1,1,1,0,26
"2597","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,4,4,10,1,1,1,1,0,26
"2598","Unit linear-inequalities"," Section linear-inequalities-1",0,0,1,0,1,5,5,11,0,1,1,1,0,26
"2599","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,4,4,4,1,1,1,1,0,26
"2600","Unit linear-inequalities"," Section linear-inequalities-1",0,0,0,0,1,3,3,6,1,1,1,1,0,26
"2601","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,2,0,0,19,1,0,0,1,0,27
"2603","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,17,0,1,1,2,0,1,0,27
"2604","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,17,0,2,1,1,0,1,0,27
"2605","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,20,0,2,1,2,0,1,0,27
"2606","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,1,0,0,38,0,0,0,2,0,0,0,27
"2607","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,0,0,53,1,0,0,1,0,27
"2608","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,1,0,1,556,0,4,0,2,0,1,0,27
"2609","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,0,0,54,1,0,0,1,0,27
"2610","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,636,0,135,1,2,0,1,0,27
"2611","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,837,0,259,1,3,0,1,0,27
"2612","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,20,0,3,1,1,0,1,0,27
"2613","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,0,0,19,1,0,0,1,0,27
"2614","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,1,0,1,73,0,1,0,1,0,1,0,27
"2615","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,74,0,1,1,1,0,1,0,27
"2616","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,2,0,1,3,3,1,0,3,3,1,0,27
"2617","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,0,0,20,1,0,0,1,0,27
"2618","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,26,0,3,1,2,0,1,0,27
"2620","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,29,0,4,1,2,0,1,0,27
"2621","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,2,0,0,55,1,0,0,1,0,27
"2622","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,2,0,0,56,1,0,0,1,0,27
"2623","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,3,0,0,57,1,0,0,1,0,27
"2624","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,2,0,0,58,1,0,0,1,0,27
"2625","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,0,0,21,1,0,0,1,0,27
"2626","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,0,0,59,1,0,0,1,0,27
"2627","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,1,0,0,60,1,0,0,1,0,27
"2628","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,0,0,5,0,0,22,1,0,0,1,0,27
"2630","Unit LINEAR-INEQUALITY-GRAPHING"," Section LINEAR-INEQUALITY-GRAPHING-2",0,0,1,0,0,46,0,24,0,2,0,1,0,27
